Millis,Front,Left,Right,EncL,EncR
466879,1128,2297,1701,141654,130931
466934,794,2360,1998,141735,130897
466989,609,2385,2423,141775,130895
467045,563,2408,2441,141781,130895
467100,581,2409,2442,141781,130895
467156,464,2411,2632,141795,130836
467211,270,2389,3038,141869,130725
467267,220,2143,676,141939,130643
467322,862,2028,1238,141970,130608
467377,813,1965,1370,141971,130606
467433,811,1937,796,141971,130606
467488,633,1961,874,141965,130606
467544,223,2044,1366,141939,130606
467599,267,2225,1083,141909,130606
467654,303,2259,762,141909,130606
467710,265,2263,725,141909,130606
467765,279,2252,1590,141909,130606
467821,264,2268,1705,141909,130606
467876,294,2247,1819,141907,130606
467932,293,2271,2077,141906,130610
467987,271,2266,3089,141935,130682
468042,345,2318,3005,142035,130864
468098,424,2540,2632,142167,131053
468153,340,2560,2516,142305,131283
468209,368,2656,2409,142501,131572
468264,386,2909,2308,142773,131896
468319,462,3042,2245,143069,132226
468375,564,3166,2236,143367,132540
468430,680,3400,2164,143660,132830
468486,887,771,2182,143936,133093
468541,1081,782,2170,144181,133318
468597,1456,624,2170,144387,133514
468652,1807,570,2198,144539,133664
468707,2109,491,2221,144595,133735
468763,2174,519,2172,144599,133746
468818,2179,518,2173,144599,133746
468874,2152,492,2166,144599,133744
468929,2186,511,2178,144599,133744
468985,2157,487,2152,144599,133744
469040,2174,515,2160,144599,133744
469095,2134,547,2148,144595,133747
469151,2007,595,2081,144543,133750
469206,1809,718,2010,144482,133750
469262,1733,652,1959,144467,133750
469317,1762,621,1965,144467,133750
469372,1768,656,1993,144469,133758
469428,1652,682,1950,144450,133828
469483,1400,1156,1682,144389,133899
469539,1137,1406,1654,144342,133938
469594,1097,1701,2010,144334,133942
469650,1104,1720,2059,144334,133942
469705,1133,1700,2054,144334,133942
469760,1099,1723,2056,144343,133998
469816,821,1917,2404,144317,134085
469871,681,2147,2455,144303,134120
469927,690,2275,2463,144303,134121
469982,658,2269,2469,144303,134121
470037,658,2271,2467,144303,134121
470093,633,2365,2475,144302,134160
470148,468,2550,2607,144302,134236
470204,424,2676,2588,144303,134278
470259,391,2709,2596,144303,134281
470314,386,2718,2609,144303,134281
470370,367,2700,2577,144303,134281
470425,417,2732,2577,144305,134285
470481,463,2818,2561,144289,134359
470536,148,3132,2436,144237,134455
470592,326,3448,2287,144225,134513
470647,348,3457,2182,144225,134521
470702,377,3439,2178,144225,134521
470758,342,3446,2187,144225,134521
470813,316,3571,2171,144237,134531
470869,318,3571,2150,144223,134568
470924,365,2293,2021,144214,134583
470979,488,1211,2016,144214,134583
471035,373,1241,2008,144214,134583
471090,293,1212,2029,144214,134583
471146,373,1568,2013,144225,134583
471201,363,3346,2075,144284,134596
471257,343,3733,2145,144412,134674
471312,296,3596,2223,144563,134775
471367,148,3441,2370,144735,134927
471423,120,3336,2396,144962,135135
471478,149,3090,2491,145200,135392
471534,163,3042,2623,145450,135672
471589,246,2922,2668,145723,135973
471645,266,2864,2720,146027,136293
471700,320,2794,2872,146351,136614
471755,383,2734,2926,146691,136936
471811,417,2617,3022,147023,137257
471866,515,2573,3042,147346,137577
471922,608,2568,3123,147656,137887
471977,746,1097,3153,147929,138178
472032,868,993,3088,148169,138431
472088,1104,989,3085,148354,138614
472143,1184,995,3045,148448,138716
472199,1286,989,2971,148485,138753
472254,1307,994,2956,148483,138758
472310,1288,1000,2960,148483,138758
472365,1296,992,2985,148483,138758
472420,1284,963,2953,148483,138758
472476,1290,972,2961,148477,138774
472531,1280,969,2830,148452,138797
472587,1220,978,2721,148423,138801
472642,1203,974,2667,148422,138801
472697,1237,969,2648,148422,138801
472753,1213,970,2674,148422,138816
472808,1218,1020,2612,148425,138893
472864,1142,1010,2261,148385,138956
472919,1052,1014,2099,148377,138984
472975,1053,998,2079,148377,138984
473030,1080,990,2042,148377,138984
473085,1047,994,2077,148377,138981
473141,1006,973,2054,148373,139038
473196,863,959,1903,148349,139132
473252,732,933,1541,148318,139190
473307,710,1144,1865,148315,139206
473362,706,1161,1914,148315,139206
473418,719,1172,1926,148315,139205
473473,731,998,1884,148335,139204
473529,710,994,1940,148325,139234
473584,733,1430,1984,148298,139243
473640,793,2969,1983,148262,139241
473695,807,2674,2006,148191,139241
473750,296,2311,1957,148123,139241
473806,360,1849,1961,148103,139241
473861,350,1828,1929,148103,139241
473917,344,1823,1956,148103,139241
473972,340,1828,1939,148103,139241
474027,346,1824,1941,148103,139241
474083,357,1840,1943,148103,139241
474138,344,1848,1933,148103,139241
474194,342,1819,1941,148103,139241
474249,369,1820,1940,148103,139241
474305,342,1826,1931,148103,139241
474360,366,1823,1938,148103,139241
474415,341,1823,1937,148103,139241
474471,350,1833,1976,148103,139241
474526,361,1864,1946,148103,139241
474582,367,1815,1940,148103,139241
474637,366,1824,1958,148103,139241
474692,354,1830,1953,148103,139241
474748,345,1823,1933,148103,139241
474803,343,1824,1958,148103,139241
474859,342,1826,1963,148103,139241
474914,352,1833,1966,148103,139241
474969,353,1832,1962,148103,139241
475025,340,1818,1961,148103,139241
475080,343,1843,1941,148103,139241
475136,361,1823,1952,148103,139241
475191,345,1823,1936,148103,139241
475247,342,1824,1942,148103,139241
475302,344,1823,1940,148103,139241
475357,345,1827,1930,148103,139241
475413,353,1835,1972,148103,139241
475468,346,1838,1960,148103,139241
475524,343,1820,1946,148103,139241
475579,344,1821,1954,148103,139241
475634,345,1822,1937,148103,139241
475690,367,1825,1939,148103,139241
475745,342,1856,1956,148103,139241
475801,344,1824,1939,148103,139241
475856,358,1837,1953,148103,139241
475911,342,1816,1960,148103,139241
475967,351,1834,1971,148103,139241
476022,342,1823,1936,148103,139241
476078,344,1825,1959,148103,139241
476133,344,1820,1942,148103,139241
476189,351,1859,1939,148103,139241
476244,340,1827,1942,148103,139241
476299,377,1823,1960,148103,139241
476355,341,1828,1967,148103,139241
476410,347,1819,1925,148103,139241
476466,360,1821,1936,148103,139241
476521,344,1828,1944,148103,139241
476576,365,1826,1944,148103,139241
476632,367,1824,1931,148103,139241
476687,340,1830,1946,148103,139241
476743,376,1830,1942,148103,139242
476798,439,1777,1955,148097,139272
476854,484,1559,1943,148097,139325
476909,537,1432,1938,148097,139349
476964,535,1430,1938,148097,139349
477020,538,1436,1945,148097,139349
477075,535,1433,1933,148091,139349
477131,547,1348,1950,148056,139375
477186,507,1141,1849,148022,139427
477241,523,674,1805,148017,139440
477297,515,643,1794,148017,139440
477352,515,674,1801,148017,139440
477408,513,646,1772,148017,139440
477463,520,670,1784,148017,139440
477518,512,697,1800,148017,139440
477574,522,708,1804,148017,139440
477629,514,686,1772,148017,139440
477685,513,599,1777,148017,139440
477740,514,571,1768,148017,139440
477796,510,541,1771,148017,139440
477851,486,546,1773,148017,139440
477906,522,576,1792,148017,139440
477962,513,572,1794,148017,139440
478017,487,575,1801,148017,139440
478073,511,539,1788,148017,139440
478128,535,538,1789,148017,139440
478183,514,544,1799,148017,139440
478239,512,543,1797,148017,139440
478294,495,552,1808,148017,139440
478350,515,573,1777,148017,139440
478405,512,545,1769,148017,139440
478460,522,580,1805,148017,139440
478516,491,538,1802,148017,139440
478571,510,539,1794,148017,139440
478627,538,571,1769,148017,139440
478682,512,572,1776,148017,139440
478738,521,552,1801,148017,139440
478793,512,573,1795,148017,139440
478848,511,543,1785,148017,139440
478904,522,582,1806,148017,139440
478959,516,536,1786,148017,139440
479015,512,540,1800,148017,139440
479070,514,544,1774,148017,139440
479125,510,569,1795,148017,139440
479181,515,541,1800,148017,139440
479236,520,577,1798,148021,139440
479292,537,643,1802,148055,139453
479347,544,940,1846,148115,139498
479402,586,1500,1834,148219,139586
479458,632,1453,1860,148353,139698
479513,686,2358,1917,148502,139836
479569,766,876,1953,148657,139992
479624,836,793,1979,148812,140149
479680,963,774,2018,148959,140296
479735,1082,736,2041,149101,140427
479790,1222,717,2043,149197,140534
479846,1277,717,2106,149271,140606
479901,1402,725,2077,149315,140649
479957,1446,720,2106,149338,140671
480012,1475,720,2128,149343,140675
480067,1448,722,2100,149343,140675
480123,1474,721,2100,149343,140675
480178,1453,728,2105,149343,140675
480234,1448,698,2092,149343,140675
480289,1466,716,2099,149343,140675
480345,1446,717,2107,149343,140675
480400,1449,724,2151,149343,140675
480455,1442,720,2096,149343,140675
480511,1450,719,2107,149343,140675
480566,1477,726,2103,149343,140675
480622,1494,752,2135,149343,140675
480677,1444,714,2132,149343,140675
480732,1450,722,2099,149343,140675
480788,1473,694,2125,149343,140675
480843,1474,718,2103,149343,140675
480899,1469,721,2096,149343,140675
480954,1448,719,2101,149343,140675
481010,1464,737,2119,149339,140689
481065,1458,729,2043,149319,140723
481120,1401,764,1981,149276,140788
481176,1326,938,1755,149227,140855
481231,1235,575,1682,149213,140862
481287,1256,596,1699,149213,140862
481342,1281,596,1683,149213,140862
481397,1257,621,1677,149212,140872
481453,1197,1007,1679,149197,140933
481508,1051,1353,1429,149151,141023
481564,835,2010,1678,149123,141099
481619,781,2152,1868,149123,141119
481675,787,2176,1891,149123,141119
481730,813,2184,1888,149123,141119
481785,785,2202,1912,149116,141139
481841,661,2342,1967,149103,141204
481896,489,2581,2153,149067,141293
481952,297,3303,2120,149001,141359
482007,319,3728,2124,148951,141383
482062,345,3894,2058,148944,141384
482118,342,3896,2091,148944,141384
482173,344,3901,2084,148944,141384
482229,366,3900,2078,148944,141384
482284,320,3899,2079,148944,141384
482339,346,3915,2091,148944,141384
482395,344,3903,2076,148944,141384
482450,343,3897,2080,148951,141384
482506,344,3893,2080,148973,141387
482561,321,3866,2094,148996,141404
482617,322,3803,2104,149028,141437
482672,346,3736,2129,149084,141503
482727,349,3728,2163,149167,141611
482783,375,3688,2151,149277,141756
482838,416,3685,2168,149416,141930
482894,440,3687,2217,149583,142133
482949,469,3720,2159,149773,142343
483005,538,3699,2169,149983,142571
483060,557,3675,2217,150204,142794
483115,637,3536,2239,150435,143030
483171,683,3507,2209,150669,143290
483226,842,3496,749,150905,143556
483282,1031,3565,554,151141,143817
483337,1319,3621,639,151373,144050
483392,1831,3653,794,151562,144228
483448,2227,3641,794,151681,144341
483503,2653,3659,794,151739,144402
483559,2791,3688,853,151750,144413
483614,2766,3683,839,151750,144413
483670,2747,3695,842,151749,144409
483725,2719,3685,848,151745,144404
483780,2723,3687,837,151745,144404
483836,2719,3676,845,151745,144404
483891,2718,3657,846,151745,144404
483947,2719,3665,844,151745,144404
484002,2725,3679,839,151745,144404
484057,2716,3659,851,151745,144404
484113,2720,3684,846,151745,144404
484168,2727,3674,880,151745,144404
484224,2787,3627,793,151776,144366
484279,2737,3294,628,151807,144317
484335,2677,3202,725,151807,144308
484390,2695,3215,829,151807,144308
484445,2678,3190,817,151807,144308
484501,2700,3189,820,151807,144308
484556,2681,3213,805,151807,144308
484612,2699,3048,982,151848,144294
484667,2614,2882,988,151861,144254
484722,2366,2727,941,151862,144205
484778,2297,2643,941,151862,144197
484833,2295,2617,959,151862,144197
484889,2292,2619,967,151862,144197
484944,2177,2484,967,151878,144163
485000,1867,2174,1130,151939,144104
485055,1620,2516,1469,151975,144081
485110,1623,2437,1522,151980,144081
485166,1623,2427,1547,151980,144081
485221,1627,2438,1533,151980,144081
485277,1619,2434,1543,151980,144081
485332,1620,2431,1542,151980,144081
485387,1473,2455,1617,152019,144047
485443,1263,2524,1740,152073,144040
485498,1137,2696,1841,152105,144028
485554,1079,2729,2101,152119,144028
485609,1075,2725,2125,152120,144028
485665,1079,2730,2117,152120,144028
485720,1097,2726,2125,152120,144028
485775,1080,2727,2125,152120,144022
485831,924,2763,2195,152201,143987
485886,645,2795,1629,152303,143981
485942,514,2769,1352,152335,143981
485997,441,2747,1061,152337,143981
486052,496,2781,1027,152337,143981
486108,415,2749,984,152337,143981
486163,466,2776,1014,152337,143981
486219,464,2750,992,152337,143981
486274,450,2765,967,152337,143980
486329,395,2762,942,152337,143961
486385,293,2699,627,152347,143946
486440,317,2678,652,152347,143942
486496,269,2706,670,152347,143944
486551,292,2681,626,152347,143944
486607,318,2683,580,152351,143942
486662,241,2621,823,152423,143916
486717,144,2506,777,152457,143896
486773,181,2459,749,152450,143896
486828,170,2447,774,152450,143896
486884,179,2486,791,152450,143896
486939,169,2481,771,152450,143896
486994,245,2532,795,152448,143898
487050,266,2574,900,152471,143902
487105,303,2629,952,152495,143918
487161,273,2648,964,152519,143940
487216,303,2649,1001,152559,143975
487272,317,2606,1014,152653,144055
487327,295,2715,1275,152798,144177
487382,293,2679,2967,152974,144311
487438,417,2683,2871,153113,144424
487493,290,2938,2683,153193,144527
487549,268,3023,2517,153253,144610
487604,465,3084,2427,153285,144650
487659,560,3119,2375,153291,144657
487715,441,3104,2379,153291,144657
487770,462,3107,2347,153291,144657
487826,295,3115,2372,153291,144657
487881,466,3115,2363,153291,144657
487937,598,3119,2383,153291,144657
487992,438,3141,2371,153291,144658
488047,465,3159,2341,153375,144696
488103,521,3174,2310,153520,144757
488158,424,3340,2251,153717,144879
488214,364,3174,2585,153995,145076
488269,318,2953,2715,154282,145313
488324,320,2710,2851,154578,145600
488380,342,2638,3027,154909,145925
488435,441,2640,3085,155260,146302
488491,459,2598,3127,155622,146689
488546,589,2536,3311,155987,147091
488602,737,2453,3254,156357,147469
488657,956,2389,1400,156687,147788
488712,1210,2269,705,156978,148061
488768,1699,2233,733,157197,148295
488823,1986,2225,721,157309,148386
488879,2132,2132,753,157349,148390
488934,2118,2089,757,157349,148388
488990,2129,2061,789,157349,148388
489045,2110,2076,730,157349,148388
489100,2103,2057,724,157349,148388
489156,2107,2082,734,157349,148388
489211,2102,2083,726,157349,148388
489267,2130,2061,726,157378,148384
489322,2164,1998,715,157451,148378
489377,2119,1856,783,157453,148365
489433,2104,2240,817,157455,148364
489488,2104,2268,818,157455,148364
489544,2128,2267,823,157455,148364
489599,2143,2280,832,157455,148364
489654,2103,2272,817,157455,148364
489710,2105,2272,823,157455,148364
489765,2108,2273,831,157455,148364
489821,2117,2241,809,157455,148364
489876,2110,2266,825,157455,148359
489932,2098,2267,867,157455,148352
489987,1946,2315,1089,157455,148306
490042,1852,2154,1238,157455,148267
490098,1805,2112,1280,157455,148263
490153,1804,2083,1282,157455,148263
490209,1811,2072,1320,157455,148263
490264,1836,2071,1253,157457,148265
490319,1592,2053,1376,157583,148220
490375,1001,2545,2083,157721,148166
490430,772,2625,2352,157819,148147
490486,390,2638,2507,157871,148147
490541,217,2623,2628,157888,148150
490597,221,2616,2647,157915,148138
490652,475,2611,2804,157975,148100
490707,416,2529,3221,158005,148089
490763,389,2540,3236,158005,148089
490818,368,2521,3237,158005,148089
490874,387,2535,3266,158005,148089
490929,415,2549,3170,158005,148107
490984,461,2592,3106,158043,148156
491040,466,2594,3011,158166,148242
491095,421,2607,3018,158364,148390
491151,412,2584,3083,158626,148617
491206,466,2578,3179,158963,148924
491262,468,2580,3121,159342,149259
491317,587,2548,3102,159726,149591
491372,768,2509,946,160101,149919
491428,1031,2389,726,160417,150204
491483,1259,2357,704,160625,150402
491539,1573,2252,704,160775,150536
491594,1780,2172,724,160877,150615
491650,1967,2153,734,160921,150652
491705,2032,2112,703,160941,150668
491760,2037,2105,724,160941,150668
491816,2029,2112,700,160941,150668
491871,2039,2115,726,160941,150668
491927,2047,2124,730,160941,150668
491982,2034,2098,724,160941,150668
492037,2039,2111,729,160941,150668
492093,2059,2118,733,160960,150675
492148,2039,2032,723,161047,150643
492204,1874,2159,1016,161117,150588
492259,1692,2060,1212,161149,150560
492315,1709,2033,1298,161149,150560
492370,1668,2035,1286,161149,150560
492425,1571,2046,1352,161181,150523
492481,1332,2202,1535,161254,150486
492536,1146,2347,1760,161291,150465
492592,1123,2453,1866,161295,150465
